,category,id,location.latitude,location.longitude,location.street.id,location.street.name,location_subtype,Force,month,outcome_status,outcome_status.category,outcome_status.date,persistent_id
2023,theft-from-the-person,72435381,53.477841,-2.237557,725995,On or near Bus/coach Station,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,3cea05ba13e8bc8cead49053e3bbff692767e3c18c203ef8b04aa503fc688411
2024,theft-from-the-person,72435436,53.483451,-2.241702,726013,On or near Shopping Area,,GM Police,Mar,,Investigation complete; no suspect identified,2019-04,c5007149d6e7ea7b40c5d93e02bb25bdedcde786f9c56c8d671f5285efc108a0
2025,theft-from-the-person,72436322,53.478118,-2.229347,725838,On or near Boad Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-04,1481be8a7a837d05371f8c7c5cc95b79b42288292d74d8db8cca8fb9d11330e0
2026,theft-from-the-person,72436347,53.484631,-2.244738,726116,On or near Conference/exhibition Centre,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,02258ec18d9dd4f37cabe8dc9741009db3dcfe408e2069ab62b6eeef79737f94
2027,theft-from-the-person,72436377,53.483839,-2.245216,726124,On or near Shopping Area,,GM Police,Mar,,Investigation complete; no suspect identified,2019-04,23cc0af028633f72c44df904b20ed6fb3c106cad7cc04f1d79bd5e2f421c60e4
2028,theft-from-the-person,72436372,53.477330,-2.236952,725891,On or near Richmond Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-04,299c8bdbeeef56020114b11f7232d76c31da5910c6f1c6324c663a5e06bb0657
2029,theft-from-the-person,72436269,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Mar,,Investigation complete; no suspect identified,2019-04,fae742032a5f0c058d15afda5853f0b6c604fb170245d76fe9d5a3e567a32f80
2030,theft-from-the-person,72436288,53.480277,-2.237782,725946,On or near Parker Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,0bec15f43541af104ff954a9d63d492ef8c7d68fe7607362ba213e3731199357
2031,theft-from-the-person,72436298,53.474162,-2.247977,723410,On or near Albion Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,4a96a12b38cb140ba346ba77d52dc73d0ac9dd4ae079567251b799b949c0c34b
2032,theft-from-the-person,72436309,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Mar,,Investigation complete; no suspect identified,2019-04,bf96772e9918bc1f6b04c31fe4d005fc930b365dbb2fde5b2c117777387007a6
2033,theft-from-the-person,72436381,53.481916,-2.240549,725934,On or near Sickle Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-04,a9748295806b826e425fdebca77e5d80666d8e68421042451d9dc49e576102d8
2034,theft-from-the-person,72436390,53.477226,-2.239422,725905,On or near Nightclub,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,bede6ce846d0b7592ff617d55a0ddee6c4ea8ff1c78773daf791dece189cf909
2035,theft-from-the-person,72436400,53.475729,-2.242156,723314,On or near Oxford Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,be3e1d014a218c66a7bfcc54285151756dbf83b6c5176e260d53780ed732821e
2036,theft-from-the-person,72436395,53.478510,-2.248907,726118,On or near Nightclub,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,0c1c6db9fc81b68a45d31f6e31d82109022d74d36ad1df7e45cd95937e511f5b
2037,theft-from-the-person,72437286,53.483451,-2.241702,726013,On or near Shopping Area,,GM Police,Mar,,Investigation complete; no suspect identified,2019-05,07ee70ccb94feb9773b0fc930ccf88e161063c716b73675a68f52be9f0324451
2038,theft-from-the-person,72437289,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,aaa099725b0740b23bd24228d4bb59bdc9f35a450db0b625f8f398bbe0cc5aa1
2039,theft-from-the-person,72437308,53.483140,-2.244338,726062,On or near Market Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,3493708953eed63379ebc91b69770932cf58189610a7fbdfec79e42994e9e316
2040,theft-from-the-person,72437309,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Mar,,Unable to prosecute suspect,2019-04,7f4c23813cb3d41054a3da453d4547ac0780fa504cada1f8bc799f8dd9d7acb6
2041,theft-from-the-person,72437311,53.483140,-2.244338,726062,On or near Market Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-04,3ce58451a95d516d46d67ca0557bd62f70c365f36867e600448458195a6f3c33
2042,theft-from-the-person,72437348,53.486532,-2.233507,726136,On or near Mason Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,f0157b392248308a9ca703ddc61cbecc818a40f0a7bb8905af3fa0ecd3becbc4
2043,theft-from-the-person,72437374,53.492232,-2.258814,728765,On or near Carey Close,,GM Police,Mar,,Under investigation,2019-03,560d5226445b0f293f50fadbe19b9d922e23a8d47b21377684ff5a4c04af5678
2044,theft-from-the-person,72437326,53.479270,-2.242372,725998,On or near Nightclub,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,0d73a7b9b91e640d2d1a7b6eb07cf2d4e381986eaf9b4c2bb983d296c0db924c
2045,theft-from-the-person,72437333,53.483451,-2.241702,726013,On or near Shopping Area,,GM Police,Mar,,Investigation complete; no suspect identified,2019-05,c320b8eb2f974c443ff3da79959e9d0f528292d32cd7697eb936b67d3151a9f8
2046,theft-from-the-person,72437217,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,a89b0d3de34fc27a7c81f72f8315f28de37f2b24218fa5dd56e41f109610b9d6
2047,theft-from-the-person,72437251,53.483869,-2.234833,725973,On or near Dorsey Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,60f5e348924463f1edb362734c6de0861527b5d73793fec817829c84c99f8f77
2048,theft-from-the-person,72437253,53.483451,-2.241702,726013,On or near Shopping Area,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,c0067a8e2401495cf9f2538822b2a8cc512fcd4cd658450731e0615103976e0e
2049,theft-from-the-person,72437246,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Mar,,Investigation complete; no suspect identified,2019-05,35a4fd0ec89768efb01015e5640d5f6b3566671934c02f22a7711e84a091e40f
2050,theft-from-the-person,72437247,53.481916,-2.240549,725934,On or near Sickle Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-04,3fa1002e0900a93953d6bebb8020edbae4d6be2ed20c00391f46c97bdfc6ca99
2051,theft-from-the-person,72438200,53.475697,-2.235481,723313,On or near Sackville Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,63ee3ffd234c271395a6f128d24ea536fa813e6e05db0c83a32cfbe464419d62
2052,theft-from-the-person,72437212,53.480612,-2.249748,726029,On or near Wood Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,b17e1d58fc61e9ebfb0c691364239af88fce08780e3c25df01252bf8b160f55c
2053,theft-from-the-person,72438288,53.477837,-2.243916,726037,On or near St Peter's Square,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,dd13088369e0ef25a232d08bde8b070df8a289f88625a2b5c67ba55635b49f89
2054,theft-from-the-person,72438222,53.480850,-2.247534,726113,On or near Nightclub,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,01c8b64afe4e71d31a51163216cdd5d5dcad3d2b25c774b2f01aefb90c9bb4bc
2055,theft-from-the-person,72438232,53.486754,-2.243605,726031,On or near Walker's Croft,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,5f337ea9ec28df91d3c5d004bd5002bfa8515de93e0e902381e84c859e85fde8
2056,theft-from-the-person,72439225,53.477185,-2.237689,725901,On or near Nightclub,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,9cb910b695d2958d33dddee142a69ef46e4e467c3db93f1394044de5ea02c287
2057,theft-from-the-person,72439242,53.477185,-2.237689,725901,On or near Nightclub,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,6cdf4947b1083b6f1a5b158aeea0f6497c4e0e2d002f6ab254fcf184d4f563a6
2058,theft-from-the-person,72439245,53.482140,-2.231900,725847,On or near Nightclub,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,b683f9b13ba62130ece63ca714b89dbdc119b67ae01cf329f9edd361a9ddec69
2059,theft-from-the-person,72439251,53.484064,-2.240726,725996,On or near Bus/coach Station,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,dcd58346dbc081c2599b0ab8415463876e6fe651b94acd6311518b59e13ca00a
2060,theft-from-the-person,72439123,53.478992,-2.250416,726108,On or near Atkinson Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,2d03454c5dcd396d53164e4dbac02cae6907f4b124aa86549176015d1f583145
2061,theft-from-the-person,72439154,53.478510,-2.248907,726118,On or near Nightclub,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,faf0dfda869db67f1ac4f5182f2e8d48d4573aa4de660c0e0cb2947ac1225c2e
2062,theft-from-the-person,72439130,53.475029,-2.250318,723340,On or near Trafford Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-05,b57cb51946174dbc447f210192aa512404868df322cd653f69038e513c73b2dc
2063,theft-from-the-person,72439134,53.483869,-2.234833,725973,On or near Dorsey Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-06,32ccea3e71d03ed7c88fb413546e936e19a8e54d48d7b45a3ba3892d550e1eec
2064,theft-from-the-person,72439156,53.475029,-2.250318,723340,On or near Trafford Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,9ef56a3ea81aec8aa9bbefd0007e8b60d44f6a733d8b3af6d96511fbef1d26de
2065,theft-from-the-person,72439172,53.479028,-2.246198,726065,On or near Lloyd Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-05,ab337fd6eb89e7a32e3252c3cebec964272aed6972ad65b380a6576714fb5e9c
2066,theft-from-the-person,72439175,53.475029,-2.250318,723340,On or near Trafford Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,06c8db57ffb5df79ae9c058b02f4ac7b0d1b133037485e2d780b9b71118d0365
2067,theft-from-the-person,72439178,53.478510,-2.248907,726118,On or near Nightclub,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,c6ea58738081d2aaf54d9813104fc5b7e8a3cc7b548b11f419981b14a24bdc20
2068,theft-from-the-person,72439186,53.476783,-2.258223,726168,On or near Woollam Place,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,2f769eeb8c378232772b78d48c3cab9aec1679bd21ce1d5605c5ce99342b7f47
2069,theft-from-the-person,72439221,53.474111,-2.237536,723472,On or near Charles Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,6a08972e8f92104a8720810321131fa2579055d22de0a4443ba969db6a8d9a73
2070,theft-from-the-person,72439222,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,1c167c6ff33965a8f20c369c7ed3f57e6fffeef0921f35650c7746469a23c70f
2071,theft-from-the-person,72439264,53.476783,-2.258223,726168,On or near Woollam Place,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,8dd9f4f6f10bb92c1162796db550ce2ada93b533f9dbf22a36dd68df3d889c45
2072,theft-from-the-person,72440073,53.478436,-2.241041,725968,On or near George Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,67506bb18ce9a3ade209d157086ce5de84909515bdb386091e6c14e6d85565a2
2073,theft-from-the-person,72440086,53.477304,-2.236424,725896,On or near Canal Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,c16c6a9e87fd7cb546d3cc720bc1705424b90ddf9073153ee1637cf248ead6c8
2074,theft-from-the-person,72440089,53.478210,-2.250442,726123,On or near Supermarket,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,10ab39f1a1447b2323571190dba5974d642c44f6068c60fa5bff5e50f030b249
2075,theft-from-the-person,72440101,53.475029,-2.250318,723340,On or near Trafford Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-05,f4c088afa4d51c86f3e9af3639802638046f63811e448dcadf6efafb0a5aa722
2076,theft-from-the-person,72440107,53.483719,-2.233506,726132,On or near Warwick Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-05,1399fbcb7e7b1b1d7a47d39c16e8022f0eab9f0b13c10db4ba7975c9cd9a898c
2077,theft-from-the-person,72440005,53.478179,-2.239533,725940,On or near Reyner Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,acf36faf0e6f8d10b02081f107b82e38e31579d849f69ee175e4b4681deef513
2078,theft-from-the-person,72440016,53.475649,-2.258713,723152,On or near Potato Wharf,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,c78ee821bd78ad899c0fb58c8c09953e601d8e61f816cedf0cd45ae3e79624ec
2079,theft-from-the-person,72440018,53.478199,-2.247338,726061,On or near Marron Place,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,091d42cc147e8f5b8d887d62146f407f56d466c01fc63988055970a49b6ef486
2080,theft-from-the-person,72441002,53.478497,-2.237712,725933,On or near Silver Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,ea4f06de59095135526d8f165fbdd3868ab0b0f21d45cd1971196be833788d07
2081,theft-from-the-person,72441008,53.483509,-2.234786,726001,On or near Nightclub,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,8614a28c970c30eecf41d7d6f5ae4647d64ddc13a7c1302da0a5a4da73180332
2082,theft-from-the-person,72441119,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,e5fb67b5e08744185da0dfe3a536a77c655e289231312d1829271d762d1f1e8d
2083,theft-from-the-person,72441042,53.477837,-2.243916,726037,On or near St Peter's Square,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,145721826bc6cbf1611ec8515b578d634941c1447e8a423a37d8da8e7afcfe9c
2084,theft-from-the-person,72441043,53.475029,-2.250318,723340,On or near Trafford Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,66fc115668946f4f403196dbcee77ebd9df787795eb5322ca9636c595fdb5ce9
2085,theft-from-the-person,72441044,53.481250,-2.236341,725945,On or near Piccadilly,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,5bf49f45e792988e419a66df439843cf11ed640fcb89ac931dbb82c376265a6b
2086,theft-from-the-person,72441050,53.475029,-2.250318,723340,On or near Trafford Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,7facfee7fe4c55900ca08577d2009eb63a5a784eacfcd0d7226c1ed5021029ad
2087,theft-from-the-person,72441057,53.477870,-2.231907,725758,On or near Station Approach,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,85e72f4593de8f30b1fcc13646d4c1e1db85f97a85f0870cff3f8438f6753b8c
2088,theft-from-the-person,72441072,53.474111,-2.237536,723472,On or near Charles Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,83968dba1d081e3e8ce42ccb6de526f8c962a4ad5ab0e4acecf285cda499d3b8
2089,theft-from-the-person,72441080,53.482671,-2.231376,725774,On or near Postal Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,0ca459acf9e54ef3e5d60fad969b3d0a7d3e5bfc21c795dc82d1778681e70336
2090,theft-from-the-person,72441095,53.487648,-2.246127,726060,On or near Mirabel Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-04,fd878e883934fe7a1dfda31b02b012ac78e1e0018ac6c6817612aa55975ec6ec
2091,theft-from-the-person,72441933,53.482225,-2.238637,726011,On or near Shopping Area,,GM Police,Mar,,Investigation complete; no suspect identified,2019-05,3bde481cdb05303ebc833dbbe70c5cbb32de5814ca55f51996b7388a4748d127
2092,theft-from-the-person,72441982,53.483451,-2.241702,726013,On or near Shopping Area,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,490e35f6d1157d02338fb8ca6d1f786b198c84aad6c3d366745d8390625f3b9f
2093,theft-from-the-person,72441825,53.467841,-2.248874,723363,On or near New Welcome Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,780ca15424ef9a980011293f2324abf16d409d966f34adc380b5235567e1e6ad
2094,theft-from-the-person,72442955,53.474162,-2.247977,723410,On or near Albion Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-04,a08b1ea98dcbcd27c9e19383b2c46df8dde4ef175b58d2b653fb90980ffea243
2095,theft-from-the-person,72442860,53.479835,-2.238126,725916,On or near Parking Area,,GM Police,Mar,,Investigation complete; no suspect identified,2019-05,d2896671cc69b15118f4b6e96e677756bae8e3391294564415d6453304248da1
2096,theft-from-the-person,72442899,53.475420,-2.243480,723396,On or near Chepstow Street South,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,226af231018ee79ce2c87f8d97ddc565334c2f0bd8555f66b93a4ec5ce48ce62
2097,theft-from-the-person,72442903,53.478510,-2.248907,726118,On or near Nightclub,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,eebbaed6ac4f7983fc1b41449fa542f2de18eab3b9786b3a60837aa6f9c2fa9b
2098,theft-from-the-person,72443777,53.474162,-2.247977,723410,On or near Albion Street,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,05a81e3c198e8b92ad872901dbdcb9b92e06a222b089057452a76f04505ae1e3
2099,theft-from-the-person,72443802,53.478510,-2.248907,726118,On or near Nightclub,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,64fb0c287d6eee749d9e2fee70f813325ed45d91aaf7e92d1452c80156399cec
2100,theft-from-the-person,72443833,53.483451,-2.241702,726013,On or near Shopping Area,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,1492649e04c4e0d97528df7251283d6dccf19740c406ca49f0a215716e6516aa
2101,theft-from-the-person,72443871,53.481448,-2.249391,726095,On or near Butter Lane,,GM Police,Mar,,Investigation complete; no suspect identified,2019-03,b702779f4337d1008d2cc58e267a2dfa5b7c195410334fbcde3a1948558c4d54
