arrest_stats_id,team,team_name,team_preffered_name,team_city,team_conference,team_division,name,position,position_name,position_type,category,crime_category,description,outcome,season,arrestseasonstate,month,day,day_of_week
669,PIT,Steelers,Pittsburgh Steelers,Pittsburgh,AFC,North,Jason Gildon,LB,Linebacker,D,Trespassing,Other,Accused of refusing to leave club after being told they didn't meet the dress code.,"Diversion program, 60 hours of community service.",2003,OffSeason,3,15,Saturday
695,PIT,Steelers,Pittsburgh Steelers,Pittsburgh,AFC,North,Marvel Smith,OT,Offensive Tackle,O,Drugs,Drugs,"Accused of marijuana possession at a hotel room in Tempe, Ariz., after police were called about the smell.",Charge dropped.,2002,OffSeason,7,12,Friday
347,NYG,NY Giants,New York Giants,New York,NFC,East,Plaxico Burress,WR,Wide Receiver,O,Gun,Gun,Accidentally shot himself in thigh at New York club and did not have a permit for the pistol.,"Pleaded guilty to lesser weapons charge, two-year prison sentence, NFL suspension.",2008,InSeason,12,1,Monday
708,PIT,Steelers,Pittsburgh Steelers,Pittsburgh,AFC,North,Plaxico Burress,WR,Wide Receiver,O,Public intoxication,Alcohol / Disorderly,Accused of being drunk in public and causing disturbances in Virginia Beach.,Deferred disposition. Charged dropped if he stays clean for a year.,2002,OffSeason,5,11,Saturday
721,PIT,Steelers,Pittsburgh Steelers,Pittsburgh,AFC,North,Plaxico Burress,WR,Wide Receiver,O,Alcohol,Alcohol / Disorderly,Cited for carrying an open container of alcohol (beer) in the Cleveland warehouse district.,"Pleaded no contest, $50 fine, $100 court costs.",2001,InSeason,12,24,Monday
817,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,David Parry,DT,Defensive Tackle,D,"DUI, resisting arrest",DUI,"Suspected of stealing golf cart, driving drunk, resisting arrest in Scottsdale, Ariz.","Pleaded guilty to reduced charges, two years of probation.",2017,OffSeason,2,25,Saturday
846,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Robert Turbin,RB,Running Back,O,Drugs,Drugs,Police in Utah accused him of marijuana possession after pulling him over for running a stop sign and then smelling it in his car.,Charges dropped.,2016,OffSeason,7,8,Friday
848,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Jonathan Newsome,LB,Linebacker,D,Drugs,Drugs,Accused of marijuana possession in Indiana after police responded to a complaint about loud music at his residence.,"Pleaded guilty to misdemeanor, sentenced to supervised probation. Team released him shortly after the incident.",2016,OffSeason,2,17,Wednesday
19,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Ahmad Bradshaw,RB,Running Back,O,Drugs,Drugs,"Pulled over in Preble County, Ohio, for traffic violation, accused of marijuana possession.","Pleaded no contest to marijuana charge, $351 fine, six-month driving suspension. NFL one-game suspension.",2015,OffSeason,2,5,Thursday
368,NYG,NY Giants,New York Giants,New York,NFC,East,Ahmad Bradshaw,RB,Running Back,O,Probation violation,Other,Undisclosed probation violation stemming from undisclosed incident when he was a juvenile.,Sentenced to two 30-day jail terms in Virginia.,2008,OffSeason,6,15,Sunday
24,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Andrew Jackson,LB,Linebacker,D,DUI,DUI,"Pulled over in Bowling Green, Ky., accused of drunk driving, blood-alcohol content of .088.","Pleaded guilty, 14 days of home confinement, fines and $1,000 in court costs, alcohol treatment program.",2015,OffSeason,1,23,Friday
54,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Andrew Jackson,LB,Linebacker,D,DUI,DUI,"Accused of drunk driving and speeding in Muncie, Ind.",Diversion program with 40 hours of community service and treatment program.,2014,OffSeason,6,24,Tuesday
26,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Josh McNary,LB,Linebacker,D,"Domestic violence, rape",Domestic Violence,"Accused of rape, battery and criminal confinement of woman who said he attacked her Dec. 1 after night of drinking.",Acquitted by jury and rejoined the team.,2015,OffSeason,1,14,Wednesday
103,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Joe Lefeged,S,Safety,D,Gun,Gun,"Accused of fleeing police and multiple gun charges in Washington, D.C., including carrying unlicensed gun.",Resolution undetermined.,2013,OffSeason,6,29,Saturday
136,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Moise Fokou,LB,Linebacker,D,DUI,DUI,Charged with drunk driving for arrest in January in Washington D.C.,Resolution undetermined.,2013,OffSeason,2,4,Monday
205,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Jerry Hughes,DE,Defensive End,D,Public intoxication,Alcohol / Disorderly,Taken into custody around 2:30 a.m. at nightclub in Dallas with TCU teammates.,Resolution undetermined.,2011,OffSeason,7,17,Sunday
129,ARI,Cardinals,Arizona Cardinals,Phoenix,NFC,West,Javarris James,RB,Running Back,O,Failure to appear,Drugs,Accused of failing to appear in court to face previous marijuana possession charge.,Resolution undetermined.,2013,OffSeason,3,7,Thursday
214,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Javarris James,RB,Running Back,O,Drugs,Drugs,Accused of misdemeanor marijuana possession in Florida.,Resolution undetermined.,2011,OffSeason,6,9,Thursday
249,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Pat McAfee,P,Punter,S,Alcohol,Alcohol / Disorderly,"Cited after he took a late-night swim in a canal and told police, ""I am drunk."" Officers said he had a .15 blood-alcohol content.",Diversion program in which he attended eight hours of community service and paid $298 fee. Suspended one game by the Colts.,2010,InSeason,10,20,Wednesday
253,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Fili Moala,DT,Defensive Tackle,D,DUI,DUI,Pulled over at 2:31 a.m. for speeding and cited with suspicion of driving under the influence. Blood-alcohol measured .10.,Convicted of misdemeanor operating a vehicle while intoxicated with a blood-alcohol count of .08 to .15 and public intoxication. Sentenced to 180 days probation.,2010,OffSeason,9,3,Friday
255,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,John Gill,DT,Defensive Tackle,D,Alcohol,Alcohol / Disorderly,"Cited after found in a ditch on the side of the road, barefoot and slurring his speech.",Charged dropped. Gill entered treatment facility.,2010,OffSeason,8,8,Sunday
302,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,John Gill,DT,Defensive Tackle,D,Public intoxication,Alcohol / Disorderly,"Police said he was charged with being drunk in public, the first of two such allegations within a year.",Charge dropped.,2009,InSeason,9,15,Tuesday
291,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Taj Smith,WR,Wide Receiver,O,DUI,DUI,"Pulled over in Indianapolis after car crossed lane divider and was above 30 mph speed limit. Failed field sobriety, breath tests.",Resolution undetermined.,2009,InSeason,1,1,Friday
334,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Darrell Reid,DT,Defensive Tackle,D,Disorderly conduct,Alcohol / Disorderly,"Police said he refused to leave nightclub parking lot in Indianapolis, accused of disorderly conduct and trespassing.",Resolution undetermined.,2009,OffSeason,2,8,Sunday
454,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Darrell Reid,DE,Defensive End,D,Drugs,Drugs,Accused of marijuana possession in New Jersey after police said they saw small bag of it in the open door of his car.,Resolution undetermined.,2007,OffSeason,3,31,Saturday
356,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Ed Johnson,DT,Defensive Tackle,D,Drugs,Drugs,"Pulled over for speeding near Indianapolis, charged with marijuana possession.",Resolution undetermined. Cut by team within a day of arrest.,2008,InSeason,9,10,Wednesday
383,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Kenton Keith,RB,Running Back,O,Alcohol,Alcohol / Disorderly,"Accused of refusing to leave nightclub parking lot being cleared by police, trespassing, public intoxication, disorderly conduct.",Resolution undetermined.,2008,OffSeason,4,21,Monday
467,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Dominic Rhodes,RB,Running Back,O,DUI,DUI,"Pulled over for speeding, Rhodes was accused of operating a vehicle while intoxicated in Indiana.","Pleaded guilty to reduced charge of reckless driving, $1,000 fine, two days in jail.",2007,OffSeason,2,20,Tuesday
709,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Dominic Rhodes,RB,Running Back,O,Domestic violence,Domestic Violence,Accused of hitting and shoving his live-in girlfriend in Indiana.,"Diversion program, $150 fee, counseling and treatment.",2002,OffSeason,3,27,Wednesday
472,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,DeDe Dorsey,RB,Running Back,O,Gun,Gun,"Pulled over for speeding, he is accused of carrying a pistol without a permit.",Resolution undetermined.,2007,OffSeason,1,3,Wednesday
419,TB,Buccaneers,Tampa Bay Buccaneers,Tampa Bay,NFC,South,Cato June,LB,Linebacker,D,DUI,DUI,"Pulled over for speeding, accused of drunk driving in Tampa.",Charge dropped.,2007,InSeason,11,19,Monday
514,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Cato June,LB,Linebacker,D,Failure to appear,License / Traffic,Accused of failing to appear in court on charge of driving with a suspended license.,Resolution undetermined.,2006,OffSeason,6,13,Tuesday
526,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Vincent Burns,DT,Defensive Tackle,D,Disorderly conduct,Alcohol / Disorderly,"Accused of being part of an altercation outside club in Lexington, Ky. Police say they used stun gun on him.",Resolution undetermined.,2006,OffSeason,5,12,Friday
575,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Nick Harper,CB,Cornerback,D,Domestic violence,Domestic Violence,Accused of hitting his wife several times.,Diversion program.,2005,OffSeason,6,4,Saturday
578,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Mike Doss,S,Safety,D,Gun,Gun,"Accused of firing a gun outside a restaurant in Akron, Ohio.","Pleaded guilty to carrying a concealed weapon and discharging a gun in city limits, 40 hours community service.",2005,OffSeason,5,29,Sunday
592,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Montae Reagor,DT,Defensive Tackle,D,Harassment,Other,Accused of harassing and threatening the life of telephone to former girlfriend in Colorado.,Resolution undetermined.,2004,InSeason,1,1,Saturday
626,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Joseph Jefferson,CB,Cornerback,D,DUI,DUI,Accused of drunk driving after driving his Chevrolet Impala into a ditch in Indiana. Blood-alcohol measured at .15.,"Pleaded guilty, sentenced to 30 days in jail before he sought a new attorney and new trial.",2004,OffSeason,4,3,Saturday
636,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Joseph Jefferson,CB,Cornerback,D,"DUI, gun",Gun,"Accused of drunken driving in Bowling Green, Ky., after police saw him driving in a parking lot. He also had a gun on the passenger seat.",Pleaded guilty to driving with a suspended license.,2003,InSeason,11,17,Monday
704,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Joseph Jefferson,CB,Cornerback,D,Gun,Gun,Police spotted a gun in his car and accused of him carrying a firearm without a license.,Resolution undetermined.,2002,OffSeason,6,12,Wednesday
796,IND,Colts,Indianapolis Colts,Indianapolis,AFC,South,Keith Elias,RB,Running Back,O,Disorderly conduct,Alcohol / Disorderly,"Accused of resisting arrest and disorderly conduct in incident outside Bamboo Bar in New Jersey, along with Wayne Chrebet of the Jets.","Pleaded guilty to nuisance violation, fined $230.",2000,OffSeason,2,6,Sunday
883,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Marlon Humphrey,CB,Cornerback,D,Robbery,Theft / Burglary,Arrested by Univ. of Alabama police for allegedly taking a phone charger from an uber driver.,Resolution Undetermined.,2018,OffSeason,1,25,Thursday
819,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Matt Elam,S,Safety,D,Drugs,Drugs,"Pulled over in Miami Beach, accused of possessing marijuana, Oxycodone.",Resolution undetermined,2017,OffSeason,2,25,Saturday
812,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Terrell Suggs,LB,Linebacker,D,License,License / Traffic,"Accused of leaving the scene of an accident and driving with a suspended license in Scottsdale, Ariz.","Charges dropped, driving class for speeding.",2016,OffSeason,3,4,Friday
668,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Terrell Suggs,LB,Linebacker,D,Assault,Assault / Battery,Accused of felony aggravated assault after a fight near Phoenix stadium. Suggs claimed he was hit over the head with an iron rod.,Acquitted by jury. He had a permit for the gun.,2003,OffSeason,3,29,Saturday
12,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Bernard Pierce,RB,Running Back,O,DUI,DUI,Failed sobriety tests after his 2014 Ford Mustang was pulled over for speeding in Baltimore County.,Resolution undetermined. Team released him same day.,2015,OffSeason,3,18,Wednesday
17,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Victor Hampton,CB,Cornerback,D,DUI,DUI,"Pulled over in Charlotte, accused of driving while impaired and driving 100 mph in a 55-mph zone.",Resolution undetermined. Team cut him the next day.,2015,OffSeason,3,1,Sunday
23,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Terrence Cody,DT,Defensive Tackle,D,"Animal cruelty, drugs",Other,"Charged with two felony counts of aggravated animal cruelty after one of his dogs died, illegal possession of alligator and marijuana.","Convicted of misdemeanor neglect, acquitted by judge of felony charges. Released by team the same day.",2015,OffSeason,2,2,Monday
58,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Lorenzo Taliaferro,RB,Running Back,O,Public intoxication,Alcohol / Disorderly,"Accused of destroying a taxi cab window in Virginia, being drunk in public.","Diversion program. Charges to be dropped if he pays for damages, has clean record.",2014,OffSeason,5,24,Saturday
69,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Jah Reid,OL,Offensive Lineman,O,Battery,Assault / Battery,"Acccused of getting into a fight at an adult entertainment establishment in Key West, Fla.",Diversion program.,2014,OffSeason,3,9,Sunday
71,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Deonte Thompson,WR,Wide Receiver,O,Drugs,Drugs,Accused of marijuana possession after Chevrolet SUV he was riding in was pulled over for driving without its headlights on.,Charges dropped.,2014,OffSeason,2,21,Friday
74,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Ray Rice,RB,Running Back,O,Domestic violence,Domestic Violence,"Accused of striking his wife at Atlantic City casino, rendering her unconscious. She also is accused of hitting him.","Diversion program. Two-game suspension, then indefinite suspension, cut by team.",2014,OffSeason,2,15,Saturday
239,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Sergio Kindle,LB,Linebacker,D,DUI,DUI,"Pulled over on suspicion of drunk driving in Jessup, Md. Measured .17 on a Breathalyzer test.","Pleaded guilty, two years probation, five days in a private facility.",2010,InSeason,12,26,Sunday
307,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Tony Fein,LB,Linebacker,D,Assault,Assault / Battery,Accused of assault after a confrontation with an officer in Baltimore who was investigating report of possible gun being passed around his group.,Died in October 2009 before trial. Suspected gun turned out to be phone.,2009,OffSeason,8,23,Sunday
364,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Derrick Martin,CB,Cornerback,D,Drugs,Drugs,Cleveland airport security personnel say they found marijuana packets on him at airport.,Resolution undetermined.,2008,OffSeason,6,28,Saturday
412,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,Gerome Sapp,S,Safety,D,Assault,Assault / Battery,Ex-teammate Joe Maese accused him of punching him at bar. Sapp then alleged similar charge against Maese.,Charge dropped after the two decided not to testify.,2007,InSeason,12,29,Saturday
492,BAL,Ravens,Baltimore Ravens,Baltimore,AFC,North,B.J. Sams,WR,Wide Receiver,O,DUI,DUI,"Pulled over by police, who said they smelled alcohol, charged with drunken driving, lane violation.","Acquitted on DUI charge, found guilty of lane violation, $90 fine.",2006,InSeason,10,3,Tuesday
